Date ,Open,High,Low,Close,Volume
13-Dec-11,"1,175.00","1,196.90","1,166.65","1,178.70","16,37,279"
14-Dec-11,"1,180.50","1,189.00","1,170.00","1,182.45","16,73,088"
15-Dec-11,"1,179.70","1,189.90","1,154.60","1,182.50","18,34,686"
16-Dec-11,"1,176.55","1,182.55","1,132.30","1,146.30","17,75,448"
19-Dec-11,"1,139.00","1,157.40","1,114.40","1,143.65","18,33,862"
20-Dec-11,"1,145.35","1,151.10","1,128.25","1,133.35","9,04,698"
21-Dec-11,"1,150.00","1,166.00","1,122.45","1,158.70","15,58,488"
22-Dec-11,"1,152.00","1,163.85","1,134.25","1,151.70","10,43,134"
23-Dec-11,"1,151.00","1,162.00","1,139.10","1,157.15","7,89,295"
26-Dec-11,"1,157.15","1,190.20","1,153.50","1,188.40","11,14,676"
27-Dec-11,"1,185.40","1,190.00","1,170.00","1,179.45","4,91,951"
28-Dec-11,"1,178.70","1,183.55","1,165.90","1,169.20","5,98,955"
29-Dec-11,"1,163.50","1,178.10","1,159.50","1,165.70","7,92,864"
30-Dec-11,"1,178.00","1,182.50","1,156.50","1,160.65","7,72,705"
02-Jan-12,"1,161.00","1,185.95","1,153.00","1,178.60","11,24,271"
03-Jan-12,"1,183.25","1,209.90","1,180.00","1,197.60","13,54,442"
04-Jan-12,"1,204.90","1,205.00","1,169.30","1,173.00","11,93,385"
05-Jan-12,"1,172.80","1,185.00","1,167.35","1,172.00","12,73,656"
06-Jan-12,"1,166.00","1,188.35","1,156.80","1,169.40","10,59,864"
07-Jan-12,"1,170.00","1,178.75","1,170.00","1,172.50","67,051"
09-Jan-12,"1,171.00","1,179.70","1,165.25","1,171.35","7,54,514"
10-Jan-12,"1,175.00","1,185.50","1,158.50","1,165.40","17,95,895"
11-Jan-12,"1,171.40","1,175.00","1,133.15","1,137.00","28,37,690"
12-Jan-12,"1,101.00","1,115.00","1,068.65","1,089.50","47,64,342"
13-Jan-12,"1,097.15","1,103.35","1,073.00","1,085.75","20,09,914"
16-Jan-12,"1,084.00","1,114.00","1,078.90","1,109.40","15,23,601"
17-Jan-12,"1,119.90","1,124.70","1,094.00","1,103.95","18,52,109"
18-Jan-12,"1,080.00","1,096.30","1,045.30","1,076.15","58,32,766"
19-Jan-12,"1,087.00","1,088.90","1,065.40","1,075.55","20,81,646"
20-Jan-12,"1,079.95","1,090.95","1,073.00","1,079.50","12,86,347"
23-Jan-12,"1,086.00","1,091.45","1,074.15","1,077.70","10,65,248"
24-Jan-12,"1,088.00","1,095.00","1,078.00","1,088.70","13,20,655"
25-Jan-12,"1,094.90","1,109.95","1,091.05","1,098.00","29,22,619"
27-Jan-12,"1,105.00","1,120.55","1,100.10","1,108.75","26,04,859"
30-Jan-12,"1,102.50","1,118.95","1,100.75","1,111.75","12,97,779"
31-Jan-12,"1,113.00","1,135.90","1,113.00","1,132.40","17,69,060"
01-Feb-12,"1,129.40","1,135.00","1,108.25","1,128.70","11,44,402"
02-Feb-12,"1,136.00","1,152.65","1,130.30","1,148.00","16,93,070"
03-Feb-12,"1,145.00","1,176.00","1,141.00","1,171.55","13,88,779"
06-Feb-12,"1,183.70","1,200.05","1,173.35","1,193.85","17,13,598"
07-Feb-12,"1,209.70","1,209.70","1,191.90","1,198.00","17,03,828"
08-Feb-12,"1,216.40","1,226.85","1,211.00","1,219.65","18,13,592"
09-Feb-12,"1,211.10","1,232.00","1,188.00","1,228.60","15,19,031"
10-Feb-12,"1,228.00","1,238.00","1,212.00","1,233.40","11,62,151"
13-Feb-12,"1,222.20","1,237.95","1,214.00","1,225.70","8,15,885"
14-Feb-12,"1,225.00","1,229.55","1,215.00","1,220.00","9,13,323"
15-Feb-12,"1,227.15","1,248.80","1,219.50","1,241.60","10,83,583"
16-Feb-12,"1,238.00","1,242.00","1,218.00","1,225.35","9,43,330"
17-Feb-12,"1,234.85","1,254.00","1,221.00","1,228.75","20,48,284"
21-Feb-12,"1,223.55","1,240.00","1,204.75","1,237.05","12,44,752"
22-Feb-12,"1,235.00","1,266.85","1,229.00","1,252.35","15,70,913"
23-Feb-12,"1,249.05","1,274.90","1,244.00","1,259.80","20,43,440"
24-Feb-12,"1,259.00","1,280.85","1,257.25","1,270.00","11,73,200"
27-Feb-12,"1,279.00","1,279.95","1,245.60","1,252.05","9,30,685"
28-Feb-12,"1,255.25","1,260.40","1,219.10","1,226.55","19,86,745"
29-Feb-12,"1,240.00","1,240.00","1,212.25","1,221.95","15,30,108"
01-Mar-12,"1,223.00","1,226.95","1,210.05","1,219.60","7,84,297"
02-Mar-12,"1,226.00","1,227.00","1,207.00","1,217.25","11,54,616"
03-Mar-12,"1,219.00","1,223.85","1,213.00","1,218.40","32,711"
05-Mar-12,"1,214.00","1,222.45","1,201.00","1,207.30","7,70,439"
06-Mar-12,"1,203.00","1,221.30","1,189.00","1,202.00","8,58,861"
07-Mar-12,"1,195.00","1,206.00","1,186.55","1,192.85","9,72,833"
09-Mar-12,"1,227.00","1,227.00","1,202.95","1,208.55","11,12,879"
12-Mar-12,"1,215.90","1,218.85","1,183.20","1,189.05","11,20,139"
13-Mar-12,"1,190.00","1,214.95","1,190.00","1,197.00","12,46,232"
14-Mar-12,"1,210.10","1,214.00","1,151.00","1,154.55","40,32,657"
15-Mar-12,"1,159.00","1,170.95","1,145.00","1,163.70","21,42,118"
16-Mar-12,"1,169.95","1,180.00","1,158.00","1,169.55","10,27,362"
19-Mar-12,"1,169.55","1,169.55","1,111.80","1,122.00","25,66,432"
20-Mar-12,"1,129.00","1,145.00","1,120.00","1,134.85","18,41,602"
21-Mar-12,"1,136.95","1,179.80","1,136.55","1,175.75","22,76,621"
22-Mar-12,"1,174.70","1,189.70","1,160.00","1,167.75","17,10,847"
23-Mar-12,"1,175.00","1,191.90","1,164.80","1,184.65","15,79,218"
26-Mar-12,"1,177.00","1,185.00","1,154.00","1,161.60","15,26,692"
27-Mar-12,"1,173.00","1,179.65","1,151.95","1,174.75","7,94,123"
28-Mar-12,"1,174.00","1,174.65","1,154.45","1,165.10","10,25,548"
29-Mar-12,"1,151.00","1,164.00","1,132.40","1,141.20","13,40,607"
30-Mar-12,"1,145.50","1,175.75","1,145.50","1,168.80","12,71,671"
02-Apr-12,"1,170.00","1,199.00","1,170.00","1,194.25","11,63,494"
03-Apr-12,"1,200.20","1,207.35","1,175.30","1,178.00","11,34,577"
04-Apr-12,"1,169.00","1,189.80","1,167.00","1,178.45","10,82,527"
09-Apr-12,"1,170.00","1,188.00","1,158.25","1,164.10","7,88,314"
10-Apr-12,"1,166.30","1,175.65","1,152.25","1,156.20","7,66,496"
11-Apr-12,"1,149.70","1,155.00","1,135.20","1,138.10","8,90,793"
12-Apr-12,"1,140.25","1,148.00","1,129.10","1,131.65","10,57,343"
13-Apr-12,"1,091.35","1,104.70","1,061.25","1,068.35","44,97,340"
16-Apr-12,"1,065.25","1,074.30","1,053.30","1,069.75","25,08,055"
17-Apr-12,"1,085.00","1,094.95","1,073.80","1,090.85","12,36,832"
18-Apr-12,"1,100.00","1,114.70","1,093.85","1,097.55","14,41,132"
19-Apr-12,"1,100.90","1,106.80","1,091.10","1,102.95","8,83,708"
20-Apr-12,"1,093.25","1,107.95","1,077.40","1,088.45","12,25,012"
23-Apr-12,"1,093.95","1,102.40","1,047.65","1,064.25","14,21,934"
24-Apr-12,"1,122.00","1,205.00","1,117.30","1,194.20","90,56,891"
25-Apr-12,"1,189.00","1,190.00","1,167.50","1,171.05","27,08,949"
26-Apr-12,"1,170.00","1,201.90","1,164.50","1,194.65","27,38,146"
27-Apr-12,"1,190.00","1,212.00","1,190.00","1,204.00","18,55,573"
28-Apr-12,"1,200.00","1,205.00","1,196.10","1,201.85","51,873"
30-Apr-12,"1,204.00","1,250.00","1,204.00","1,246.60","23,02,411"
02-May-12,"1,242.10","1,274.40","1,242.10","1,267.25","19,90,724"
03-May-12,"1,262.70","1,284.10","1,258.55","1,279.50","16,79,461"
04-May-12,"1,280.00","1,295.25","1,263.05","1,276.80","17,85,859"
07-May-12,"1,260.00","1,278.50","1,248.40","1,273.25","13,13,881"
08-May-12,"1,225.00","1,234.70","1,195.65","1,200.70","48,15,789"
09-May-12,"1,195.00","1,234.60","1,194.10","1,225.55","46,35,772"
10-May-12,"1,225.55","1,241.80","1,225.00","1,232.55","14,96,310"
11-May-12,"1,224.00","1,236.90","1,221.20","1,230.75","13,72,595"
14-May-12,"1,227.30","1,234.00","1,220.00","1,225.95","12,86,876"
15-May-12,"1,224.00","1,233.00","1,219.80","1,226.30","9,37,755"
16-May-12,"1,220.00","1,241.90","1,206.75","1,223.40","22,83,968"
17-May-12,"1,222.00","1,235.00","1,199.05","1,222.00","20,68,762"
18-May-12,"1,204.80","1,224.90","1,202.65","1,210.65","13,28,335"
21-May-12,"1,211.00","1,225.00","1,204.05","1,209.20","11,13,544"
22-May-12,"1,221.00","1,240.00","1,213.00","1,224.05","11,80,458"
23-May-12,"1,233.00","1,235.55","1,214.10","1,225.15","10,81,403"
24-May-12,"1,225.00","1,228.95","1,207.10","1,221.45","6,02,837"
25-May-12,"1,212.10","1,225.00","1,209.10","1,220.80","4,57,523"
28-May-12,"1,224.00","1,230.00","1,215.05","1,224.70","3,95,097"
29-May-12,"1,228.00","1,248.00","1,218.40","1,240.35","7,87,516"
30-May-12,"1,231.25","1,257.00","1,231.25","1,240.55","7,90,757"
31-May-12,"1,221.00","1,255.90","1,221.00","1,245.35","22,05,801"
01-Jun-12,"1,240.00","1,245.00","1,218.50","1,224.60","7,39,764"
04-Jun-12,"1,210.00","1,216.00","1,196.20","1,213.25","6,02,215"
05-Jun-12,"1,214.00","1,230.90","1,214.00","1,226.50","10,31,699"
06-Jun-12,"1,230.00","1,263.75","1,229.10","1,251.15","16,45,954"
07-Jun-12,"1,247.00","1,249.90","1,231.55","1,240.20","10,74,864"
08-Jun-12,"1,231.20","1,242.60","1,224.15","1,230.90","12,00,122"
11-Jun-12,"1,233.00","1,246.05","1,227.10","1,233.55","7,72,524"
12-Jun-12,"1,221.10","1,253.00","1,221.10","1,248.10","5,46,071"
13-Jun-12,"1,249.00","1,260.00","1,242.60","1,250.40","7,25,429"
14-Jun-12,"1,249.00","1,261.50","1,245.00","1,254.00","7,35,562"
15-Jun-12,"1,254.05","1,280.00","1,249.00","1,272.45","9,93,020"
18-Jun-12,"1,276.00","1,286.35","1,250.00","1,257.15","7,47,694"
19-Jun-12,"1,256.90","1,279.25","1,255.10","1,273.95","8,84,529"
20-Jun-12,"1,274.00","1,274.00","1,243.30","1,252.80","8,76,870"
21-Jun-12,"1,245.05","1,252.00","1,209.00","1,224.05","20,77,990"
22-Jun-12,"1,214.25","1,239.90","1,214.25","1,233.45","9,59,780"
25-Jun-12,"1,237.00","1,238.50","1,211.00","1,216.75","7,94,379"
26-Jun-12,"1,217.50","1,237.00","1,217.05","1,235.10","5,54,857"
27-Jun-12,"1,236.25","1,258.80","1,236.25","1,246.70","11,52,931"
28-Jun-12,"1,246.95","1,263.90","1,236.25","1,258.85","9,47,114"
29-Jun-12,"1,263.35","1,287.00","1,262.90","1,277.45","9,95,075"
02-Jul-12,"1,279.00","1,279.00","1,256.45","1,259.45","10,55,550"
03-Jul-12,"1,265.00","1,269.80","1,230.30","1,239.40","11,13,646"
04-Jul-12,"1,243.50","1,249.50","1,231.55","1,247.85","6,50,903"
05-Jul-12,"1,247.85","1,247.85","1,235.20","1,240.60","7,60,438"
06-Jul-12,"1,240.00","1,252.80","1,227.00","1,247.75","9,64,964"
09-Jul-12,"1,245.00","1,264.55","1,243.35","1,259.40","9,56,384"
10-Jul-12,"1,265.00","1,270.25","1,249.55","1,261.70","12,58,799"
11-Jul-12,"1,253.25","1,274.50","1,253.25","1,258.30","10,17,269"
12-Jul-12,"1,225.00","1,250.00","1,219.30","1,236.00","39,29,540"
13-Jul-12,"1,273.80","1,284.00","1,243.00","1,249.40","36,08,577"
16-Jul-12,"1,249.00","1,259.25","1,202.90","1,207.35","18,10,313"
17-Jul-12,"1,218.00","1,224.00","1,175.20","1,185.90","31,91,908"
18-Jul-12,"1,195.00","1,204.40","1,178.50","1,195.30","14,87,643"
19-Jul-12,"1,203.00","1,210.00","1,195.25","1,201.00","6,67,676"
20-Jul-12,"1,201.00","1,228.00","1,200.30","1,223.05","16,89,113"
23-Jul-12,"1,208.00","1,227.20","1,201.00","1,214.25","14,51,599"
24-Jul-12,"1,208.10","1,218.65","1,197.10","1,209.15","8,24,046"
25-Jul-12,"1,204.00","1,217.00","1,196.90","1,213.15","8,33,015"
26-Jul-12,"1,213.00","1,221.00","1,190.20","1,198.45","14,72,873"
27-Jul-12,"1,215.00","1,230.20","1,203.25","1,225.30","9,21,488"
30-Jul-12,"1,234.90","1,242.85","1,214.55","1,231.00","13,12,856"
31-Jul-12,"1,235.00","1,249.25","1,226.25","1,243.65","9,89,982"
01-Aug-12,"1,238.10","1,244.80","1,222.10","1,224.65","6,47,875"
02-Aug-12,"1,229.95","1,236.70","1,222.00","1,232.80","4,75,529"
03-Aug-12,"1,228.00","1,240.25","1,218.10","1,236.90","4,88,868"
06-Aug-12,"1,245.00","1,248.00","1,225.20","1,228.90","5,07,770"
07-Aug-12,"1,239.00","1,266.20","1,234.65","1,264.05","10,49,577"
08-Aug-12,"1,265.00","1,266.65","1,246.40","1,249.20","8,21,500"
09-Aug-12,"1,250.25","1,267.85","1,250.25","1,258.15","5,64,737"
10-Aug-12,"1,256.00","1,285.00","1,255.75","1,280.05","15,41,178"
13-Aug-12,"1,279.10","1,279.10","1,257.25","1,266.30","7,14,019"
14-Aug-12,"1,260.00","1,273.25","1,259.25","1,268.40","5,68,465"
16-Aug-12,"1,270.15","1,271.55","1,252.10","1,263.55","8,94,146"
17-Aug-12,"1,265.05","1,284.50","1,264.00","1,278.60","6,43,788"
21-Aug-12,"1,279.90","1,305.00","1,277.10","1,298.65","10,25,788"
22-Aug-12,"1,295.90","1,309.00","1,288.10","1,291.65","5,67,048"
23-Aug-12,"1,291.75","1,326.00","1,291.75","1,323.45","11,68,657"
24-Aug-12,"1,320.00","1,328.40","1,313.00","1,322.85","7,89,469"
27-Aug-12,"1,316.20","1,330.90","1,315.00","1,320.45","4,83,600"
28-Aug-12,"1,326.95","1,354.65","1,315.00","1,350.90","11,33,102"
29-Aug-12,"1,350.00","1,358.00","1,335.00","1,343.30","10,69,645"
30-Aug-12,"1,339.90","1,388.80","1,323.40","1,367.15","16,66,716"
31-Aug-12,"1,357.00","1,359.00","1,334.65","1,343.75","8,86,924"
03-Sep-12,"1,350.00","1,354.90","1,333.00","1,337.85","6,11,913"
04-Sep-12,"1,332.90","1,347.00","1,322.05","1,340.85","7,54,009"
05-Sep-12,"1,339.50","1,371.00","1,332.00","1,364.50","10,14,480"
06-Sep-12,"1,364.10","1,379.90","1,353.65","1,375.60","11,45,842"
07-Sep-12,"1,390.00","1,396.80","1,378.90","1,386.70","13,18,328"
08-Sep-12,"1,380.45","1,389.40","1,380.45","1,386.50","42,619"
10-Sep-12,"1,383.20","1,383.90","1,365.95","1,371.45","7,38,012"
11-Sep-12,"1,369.00","1,395.60","1,364.05","1,392.65","6,37,090"
12-Sep-12,"1,396.95","1,421.00","1,389.90","1,414.90","10,57,233"
13-Sep-12,"1,413.00","1,423.95","1,409.55","1,417.70","9,40,605"
14-Sep-12,"1,428.00","1,439.80","1,402.15","1,413.10","14,07,420"
17-Sep-12,"1,418.25","1,421.55","1,335.50","1,342.10","25,47,195"
18-Sep-12,"1,345.00","1,345.00","1,292.55","1,299.80","36,10,103"
20-Sep-12,"1,295.00","1,336.90","1,291.60","1,322.00","20,21,253"
21-Sep-12,"1,324.90","1,332.30","1,298.30","1,304.05","21,23,879"
24-Sep-12,"1,310.00","1,313.00","1,277.00","1,289.45","24,68,510"
25-Sep-12,"1,290.10","1,309.75","1,282.30","1,293.20","19,11,847"
26-Sep-12,"1,295.20","1,305.00","1,282.00","1,285.60","16,46,406"
27-Sep-12,"1,280.10","1,299.50","1,261.10","1,271.55","28,02,699"
28-Sep-12,"1,278.80","1,305.00","1,276.50","1,295.90","14,56,498"
01-Oct-12,"1,295.00","1,309.80","1,293.05","1,302.95","8,97,809"
03-Oct-12,"1,301.00","1,325.00","1,301.00","1,322.65","11,59,115"
04-Oct-12,"1,320.00","1,321.65","1,308.65","1,317.15","6,59,642"
05-Oct-12,"1,310.25","1,319.35","1,055.00","1,304.00","19,18,055"
08-Oct-12,"1,310.00","1,315.25","1,285.45","1,292.70","8,42,704"
09-Oct-12,"1,297.90","1,298.80","1,285.00","1,294.85","6,45,577"
10-Oct-12,"1,286.00","1,301.75","1,285.00","1,289.35","5,81,989"
11-Oct-12,"1,290.25","1,301.55","1,286.05","1,289.45","8,17,763"
12-Oct-12,"1,278.80","1,313.65","1,273.20","1,298.45","12,34,771"
15-Oct-12,"1,294.00","1,302.40","1,287.50","1,294.65","4,07,264"
16-Oct-12,"1,297.00","1,310.20","1,287.80","1,295.90","6,41,372"
17-Oct-12,"1,301.30","1,304.90","1,272.00","1,283.15","7,98,740"
18-Oct-12,"1,286.25","1,311.00","1,280.20","1,307.35","7,23,564"
19-Oct-12,"1,309.00","1,311.40","1,282.00","1,289.70","14,12,808"
22-Oct-12,"1,325.10","1,334.90","1,303.00","1,318.90","26,98,671"
23-Oct-12,"1,324.00","1,324.00","1,311.90","1,314.60","5,68,348"
25-Oct-12,"1,315.00","1,323.90","1,304.25","1,315.35","11,27,235"
26-Oct-12,"1,306.20","1,322.00","1,306.20","1,315.30","5,23,675"
29-Oct-12,"1,311.00","1,319.80","1,300.80","1,308.40","4,07,814"
30-Oct-12,"1,304.40","1,322.00","1,304.40","1,311.50","4,02,634"
31-Oct-12,"1,309.10","1,316.80","1,304.00","1,315.50","4,99,768"
01-Nov-12,"1,314.90","1,320.35","1,310.20","1,315.25","7,89,884"
02-Nov-12,"1,324.90","1,338.00","1,318.40","1,331.20","8,36,987"
05-Nov-12,"1,335.90","1,343.35","1,325.30","1,329.60","6,11,913"
06-Nov-12,"1,325.00","1,337.40","1,319.45","1,320.55","6,48,733"
07-Nov-12,"1,325.00","1,333.35","1,321.50","1,331.50","5,29,195"
08-Nov-12,"1,324.00","1,334.70","1,316.60","1,331.20","6,19,522"
09-Nov-12,"1,330.00","1,333.25","1,320.90","1,324.95","3,55,691"
12-Nov-12,"1,320.00","1,348.00","1,320.00","1,334.50","7,33,391"
13-Nov-12,"1,335.15","1,337.20","1,322.05","1,325.30","71,507"
15-Nov-12,"1,320.10","1,322.00","1,291.00","1,294.15","8,67,701"
16-Nov-12,"1,299.80","1,306.80","1,280.10","1,286.80","7,99,445"
19-Nov-12,"1,290.10","1,295.00","1,258.50","1,262.35","8,38,143"
20-Nov-12,"1,275.00","1,282.90","1,256.05","1,272.80","6,28,020"
21-Nov-12,"1,276.25","1,294.70","1,276.25","1,282.20","4,70,872"
22-Nov-12,"1,282.10","1,284.10","1,271.00","1,276.45","3,05,812"
23-Nov-12,"1,282.00","1,291.40","1,271.25","1,288.60","3,74,838"
26-Nov-12,"1,288.00","1,295.70","1,285.00","1,293.70","2,28,167"
27-Nov-12,"1,299.90","1,299.90","1,288.30","1,295.20","6,69,080"
29-Nov-12,"1,310.00","1,312.00","1,292.35","1,298.10","17,35,289"
30-Nov-12,"1,295.00","1,325.00","1,291.10","1,314.00","17,89,647"
03-Dec-12,"1,315.00","1,322.00","1,305.20","1,316.80","6,59,756"
04-Dec-12,"1,315.10","1,321.80","1,292.90","1,299.45","7,97,560"
05-Dec-12,"1,300.00","1,307.55","1,288.60","1,297.90","8,95,029"
06-Dec-12,"1,295.00","1,295.00","1,269.00","1,280.70","11,85,046"
07-Dec-12,"1,276.65","1,280.70","1,257.05","1,264.15","9,78,607"
10-Dec-12,"1,262.10","1,266.80","1,231.20","1,237.20","15,14,715"
11-Dec-12,"1,235.00","1,243.00","1,210.35","1,219.70","24,63,457"
12-Dec-12,"1,224.90","1,241.00","1,221.10","1,225.80","12,43,974"
13-Dec-12,"1,230.10","1,234.60","1,217.10","1,222.55","11,48,581"
14-Dec-12,"1,217.00","1,245.00","1,216.15","1,242.90","10,98,407"
17-Dec-12,"1,239.15","1,248.90","1,202.10","1,205.50","22,41,449"
18-Dec-12,"1,214.70","1,225.00","1,197.00","1,210.65","23,44,241"
19-Dec-12,"1,216.10","1,236.55","1,216.10","1,232.65","33,21,030"
20-Dec-12,"1,227.15","1,255.00","1,227.15","1,252.05","11,57,015"
21-Dec-12,"1,250.00","1,264.40","1,237.70","1,258.70","12,28,984"
24-Dec-12,"1,262.00","1,271.10","1,260.10","1,266.20","6,27,409"
26-Dec-12,"1,267.00","1,269.15","1,255.30","1,262.20","7,17,629"
27-Dec-12,"1,264.90","1,264.90","1,247.65","1,250.95","9,97,079"
28-Dec-12,"1,254.00","1,272.00","1,250.75","1,267.50","7,50,811"
31-Dec-12,"1,261.00","1,265.60","1,252.00","1,255.85","3,52,085"
01-Jan-13,"1,266.95","1,267.90","1,260.00","1,264.15","2,54,790"
02-Jan-13,"1,267.00","1,272.40","1,255.55","1,263.30","9,40,123"
03-Jan-13,"1,265.00","1,284.00","1,259.95","1,280.60","13,17,565"
04-Jan-13,"1,285.00","1,301.00","1,280.90","1,299.20","26,14,380"
07-Jan-13,"1,300.00","1,304.00","1,290.25","1,294.85","9,10,376"
08-Jan-13,"1,295.00","1,304.30","1,294.30","1,300.25","11,70,935"
09-Jan-13,"1,301.00","1,307.40","1,273.15","1,276.60","15,67,949"
10-Jan-13,"1,279.90","1,282.10","1,255.30","1,258.40","22,61,419"
11-Jan-13,"1,290.00","1,322.50","1,290.00","1,306.35","39,02,503"
14-Jan-13,"1,319.00","1,348.45","1,307.35","1,334.50","28,95,112"
15-Jan-13,"1,390.00","1,400.00","1,327.00","1,337.45","41,31,489"
16-Jan-13,"1,336.90","1,355.00","1,309.00","1,347.75","20,54,746"
17-Jan-13,"1,349.70","1,371.80","1,343.00","1,362.00","15,14,272"
18-Jan-13,"1,362.50","1,366.05","1,338.05","1,351.00","7,20,235"
21-Jan-13,"1,352.50","1,354.90","1,327.10","1,330.00","6,30,019"
22-Jan-13,"1,326.00","1,331.70","1,308.10","1,317.50","6,93,315"
23-Jan-13,"1,315.75","1,323.75","1,298.40","1,311.95","9,38,827"
24-Jan-13,"1,305.00","1,336.90","1,305.00","1,328.55","17,49,235"
25-Jan-13,"1,323.75","1,345.00","1,323.75","1,340.50","7,60,550"
28-Jan-13,"1,340.30","1,349.95","1,337.95","1,345.05","12,14,077"
29-Jan-13,"1,341.20","1,356.55","1,340.30","1,344.95","8,65,902"
30-Jan-13,"1,341.00","1,349.85","1,335.80","1,346.15","11,39,572"
31-Jan-13,"1,348.85","1,352.45","1,326.40","1,344.15","21,56,584"
01-Feb-13,"1,344.00","1,352.00","1,342.15","1,348.10","7,42,270"
04-Feb-13,"1,349.00","1,367.80","1,345.15","1,356.35","12,43,652"
05-Feb-13,"1,345.10","1,365.00","1,345.10","1,360.05","10,80,997"
06-Feb-13,"1,362.50","1,375.90","1,362.00","1,370.55","17,86,853"
07-Feb-13,"1,361.00","1,390.00","1,361.00","1,387.15","13,06,391"
08-Feb-13,"1,386.00","1,437.00","1,385.10","1,422.60","34,86,809"
11-Feb-13,"1,424.00","1,428.90","1,412.25","1,414.70","11,56,063"
12-Feb-13,"1,409.05","1,415.00","1,401.85","1,410.05","11,12,751"
13-Feb-13,"1,409.80","1,441.65","1,405.10","1,435.40","19,11,333"
14-Feb-13,"1,430.10","1,455.80","1,429.00","1,447.70","14,73,479"
15-Feb-13,"1,444.00","1,451.80","1,430.65","1,442.15","9,10,395"
18-Feb-13,"1,440.10","1,441.90","1,420.00","1,425.35","4,76,043"
19-Feb-13,"1,421.60","1,448.90","1,412.70","1,443.55","3,72,147"
20-Feb-13,"1,441.50","1,457.00","1,441.50","1,452.80","11,30,759"
21-Feb-13,"1,440.70","1,456.85","1,440.70","1,451.05","19,24,573"
22-Feb-13,"1,450.00","1,464.05","1,442.30","1,455.10","6,55,347"
25-Feb-13,"1,453.00","1,475.00","1,451.50","1,473.70","8,65,015"
26-Feb-13,"1,467.00","1,499.95","1,466.00","1,496.40","14,26,835"
27-Feb-13,"1,495.25","1,503.05","1,477.30","1,483.20","12,78,341"
28-Feb-13,"1,486.25","1,525.00","1,485.25","1,517.00","22,99,712"
01-Mar-13,"1,515.10","1,516.00","1,498.00","1,501.85","12,68,663"
04-Mar-13,"1,491.00","1,519.90","1,491.00","1,513.20","15,68,038"
05-Mar-13,"1,517.00","1,543.00","1,508.60","1,540.15","17,20,027"
06-Mar-13,"1,536.15","1,565.50","1,536.15","1,561.20","11,49,755"
07-Mar-13,"1,561.00","1,597.60","1,559.35","1,589.90","19,54,351"
08-Mar-13,"1,590.00","1,595.65","1,574.90","1,583.15","21,70,751"
11-Mar-13,"1,575.00","1,589.55","1,556.65","1,566.20","11,10,665"
12-Mar-13,"1,558.00","1,567.95","1,548.00","1,560.50","9,04,726"
13-Mar-13,"1,556.05","1,558.70","1,548.00","1,551.70","8,97,248"
14-Mar-13,"1,557.00","1,577.00","1,543.80","1,567.70","15,25,609"
15-Mar-13,"1,572.00","1,580.40","1,560.60","1,570.25","21,06,199"
18-Mar-13,"1,559.85","1,573.65","1,554.40","1,566.95","8,47,494"
19-Mar-13,"1,564.50","1,564.50","1,540.45","1,546.75","18,69,955"
20-Mar-13,"1,540.00","1,572.65","1,539.95","1,557.65","20,84,068"
21-Mar-13,"1,563.00","1,574.40","1,553.70","1,559.95","8,32,302"
22-Mar-13,"1,561.40","1,562.10","1,532.00","1,542.15","13,57,228"
25-Mar-13,"1,548.50","1,552.00","1,528.40","1,543.35","9,28,658"
26-Mar-13,"1,540.10","1,570.00","1,536.15","1,556.35","8,90,768"
28-Mar-13,"1,556.00","1,583.40","1,541.65","1,575.75","15,32,831"
01-Apr-13,"1,565.00","1,573.70","1,551.25","1,556.85","4,84,406"
02-Apr-13,"1,556.00","1,571.20","1,541.25","1,567.35","5,65,166"
03-Apr-13,"1,570.00","1,575.00","1,531.00","1,543.40","4,79,966"
04-Apr-13,"1,540.10","1,540.10","1,501.00","1,507.80","5,63,169"
05-Apr-13,"1,505.00","1,509.35","1,484.10","1,498.35","9,32,624"
08-Apr-13,"1,498.90","1,498.90","1,475.00","1,480.75","4,48,208"
09-Apr-13,"1,480.00","1,513.00","1,477.60","1,497.40","8,36,177"
10-Apr-13,"1,509.90","1,538.90","1,501.00","1,530.45","10,23,142"
11-Apr-13,"1,540.00","1,550.10","1,520.70","1,536.90","11,22,329"
12-Apr-13,"1,481.90","1,524.50","1,478.35","1,511.75","25,16,030"
15-Apr-13,"1,513.50","1,514.00","1,448.35","1,472.45","26,95,748"
16-Apr-13,"1,470.00","1,493.45","1,457.95","1,483.15","15,35,791"
17-Apr-13,"1,495.00","1,499.00","1,431.00","1,456.65","26,39,502"
18-Apr-13,"1,487.95","1,494.90","1,427.45","1,452.75","42,77,229"
22-Apr-13,"1,446.00","1,459.80","1,425.00","1,425.30","14,81,242"
23-Apr-13,"1,424.45","1,448.00","1,424.00","1,430.55","16,92,085"
25-Apr-13,"1,430.55","1,430.55","1,398.65","1,402.30","39,64,597"
26-Apr-13,"1,393.00","1,393.45","1,365.10","1,369.35","23,77,038"
29-Apr-13,"1,365.00","1,384.70","1,365.00","1,370.75","19,84,458"
30-Apr-13,"1,368.00","1,382.00","1,365.00","1,378.40","20,10,285"
02-May-13,"1,373.50","1,438.80","1,373.50","1,433.90","28,15,163"
03-May-13,"1,426.00","1,447.25","1,407.90","1,418.50","18,20,895"
06-May-13,"1,420.00","1,472.40","1,420.00","1,467.20","18,63,559"
07-May-13,"1,467.10","1,478.85","1,457.40","1,471.60","11,30,090"
