"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-May-2016","EQ","2,583.00","2,641.95","2,582.00","2,572.65","2,636.05","2,636.40","2,617.50","2,770.00","2,115.00","6,74,732","1,76,61,11,536.45","46,344"
"27-May-2016","EQ","2,553.15","2,579.85","2,550.60","2,548.70","2,577.00","2,572.65","2,566.93","2,770.00","2,115.00","5,52,338","1,41,78,14,940.40","44,676"
"26-May-2016","EQ","2,530.00","2,564.90","2,505.10","2,526.45","2,560.00","2,548.70","2,537.20","2,770.00","2,115.00","9,71,624","2,46,52,02,922.30","59,703"
"25-May-2016","EQ","2,481.00","2,532.95","2,481.00","2,467.70","2,520.95","2,526.45","2,514.12","2,770.00","2,115.00","7,74,339","1,94,67,83,700.20","26,986"
"24-May-2016","EQ","2,484.00","2,488.25","2,459.60","2,491.45","2,468.60","2,467.70","2,467.63","2,770.00","2,115.00","6,69,579","1,65,22,75,660.35","30,007"
"23-May-2016","EQ","2,544.00","2,545.90","2,480.20","2,529.30","2,483.00","2,491.45","2,510.13","2,770.00","2,115.00","7,66,508","1,92,40,36,943.55","27,319"
"20-May-2016","EQ","2,542.30","2,565.80","2,522.80","2,556.95","2,529.90","2,529.30","2,542.91","2,770.00","2,115.00","6,15,459","1,56,50,57,535.90","43,356"
"19-May-2016","EQ","2,555.00","2,560.00","2,526.10","2,551.10","2,555.00","2,556.95","2,548.52","2,770.00","2,115.00","5,19,396","1,32,36,92,275.05","38,811"
"18-May-2016","EQ","2,565.85","2,565.85","2,526.05","2,570.20","2,553.00","2,551.10","2,543.29","2,770.00","2,115.00","7,50,370","1,90,84,11,835.35","48,191"
"17-May-2016","EQ","2,564.20","2,591.25","2,552.00","2,551.15","2,570.00","2,570.20","2,572.85","2,770.00","2,115.00","8,78,349","2,25,98,57,856.80","75,704"
"16-May-2016","EQ","2,538.00","2,564.80","2,522.50","2,523.40","2,552.75","2,551.15","2,543.39","2,770.00","2,115.00","5,55,763","1,41,35,23,384.30","38,211"
"13-May-2016","EQ","2,565.00","2,566.00","2,510.15","2,566.20","2,525.00","2,523.40","2,530.28","2,770.00","2,115.00","8,10,865","2,05,17,18,778.45","36,862"
"12-May-2016","EQ","2,520.55","2,569.90","2,520.55","2,518.30","2,566.00","2,566.20","2,554.51","2,770.00","2,115.00","7,56,541","1,93,25,90,566.45","52,202"
"11-May-2016","EQ","2,500.00","2,525.60","2,490.00","2,522.90","2,524.80","2,518.30","2,514.08","2,770.00","2,115.00","7,99,358","2,00,96,48,151.90","37,888"
"10-May-2016","EQ","2,515.00","2,533.95","2,496.00","2,512.55","2,522.90","2,522.90","2,515.63","2,770.00","2,115.00","5,79,267","1,45,72,24,317.35","47,846"
"09-May-2016","EQ","2,473.40","2,518.00","2,456.40","2,473.40","2,514.60","2,512.55","2,499.22","2,770.00","2,115.00","9,10,638","2,27,58,85,334.45","50,476"
"06-May-2016","EQ","2,465.00","2,484.30","2,431.00","2,470.30","2,479.00","2,473.40","2,456.60","2,770.00","2,115.00","4,42,799","1,08,77,78,645.55","29,141"
"05-May-2016","EQ","2,478.00","2,489.95","2,463.55","2,478.00","2,469.30","2,470.30","2,472.47","2,770.00","2,115.00","6,23,283","1,54,10,48,678.15","34,994"
"04-May-2016","EQ","2,473.90","2,494.05","2,457.00","2,478.10","2,478.00","2,478.00","2,472.40","2,770.00","2,115.00","6,82,446","1,68,72,76,873.00","32,957"
"03-May-2016","EQ","2,525.00","2,530.00","2,472.00","2,526.70","2,473.90","2,478.10","2,496.18","2,770.00","2,115.00","10,76,559","2,68,72,83,771.80","46,517"
"02-May-2016","EQ","2,529.00","2,530.00","2,500.00","2,535.50","2,525.10","2,526.70","2,516.27","2,770.00","2,115.00","5,58,346","1,40,49,46,984.40","33,410"
"29-Apr-2016","EQ","2,517.00","2,542.00","2,510.00","2,527.75","2,540.10","2,535.50","2,529.22","2,770.00","2,115.00","11,86,089","2,99,98,74,438.90","78,355"
"28-Apr-2016","EQ","2,501.30","2,540.00","2,498.10","2,511.10","2,527.00","2,527.75","2,526.07","2,770.00","2,115.00","24,96,372","6,30,60,21,297.40","93,432"
"27-Apr-2016","EQ","2,480.00","2,514.60","2,475.90","2,489.80","2,511.50","2,511.10","2,502.32","2,770.00","2,115.00","9,24,335","2,31,29,80,759.75","58,165"
"26-Apr-2016","EQ","2,449.00","2,493.50","2,442.00","2,451.25","2,488.00","2,489.80","2,473.61","2,770.00","2,115.00","12,77,184","3,15,92,54,631.30","76,806"
"25-Apr-2016","EQ","2,402.30","2,457.05","2,402.30","2,417.05","2,453.00","2,451.25","2,441.63","2,770.00","2,115.00","11,33,827","2,76,83,88,615.85","56,820"
"22-Apr-2016","EQ","2,419.00","2,435.40","2,404.20","2,424.40","2,423.40","2,417.05","2,420.24","2,770.00","2,115.00","9,82,063","2,37,68,31,048.35","54,414"
"21-Apr-2016","EQ","2,451.00","2,467.40","2,412.20","2,450.35","2,418.20","2,424.40","2,440.23","2,770.00","2,115.00","12,62,862","3,08,16,73,106.25","64,118"
"20-Apr-2016","EQ","2,534.90","2,534.90","2,440.00","2,519.75","2,453.00","2,450.35","2,472.11","2,770.00","2,115.00","32,02,512","7,91,69,58,058.35","1,18,381"
"18-Apr-2016","EQ","2,453.00","2,553.50","2,440.00","2,526.20","2,522.40","2,519.75","2,495.75","2,770.00","2,115.00","35,60,752","8,88,67,59,956.75","1,85,897"
"13-Apr-2016","EQ","2,530.00","2,545.00","2,512.50","2,518.15","2,528.00","2,526.20","2,524.85","2,770.00","2,115.00","8,00,734","2,02,17,36,752.75","51,204"
"12-Apr-2016","EQ","2,498.00","2,525.00","2,488.10","2,506.65","2,520.05","2,518.15","2,502.73","2,770.00","2,115.00","6,51,814","1,63,13,14,698.85","41,843"
"11-Apr-2016","EQ","2,433.00","2,517.00","2,413.00","2,432.05","2,506.05","2,506.65","2,456.71","2,770.00","2,115.00","12,00,324","2,94,88,46,493.40","56,962"
"08-Apr-2016","EQ","2,466.00","2,473.70","2,427.00","2,470.80","2,432.00","2,432.05","2,438.52","2,770.00","2,115.00","6,99,750","1,70,63,55,354.15","51,781"
"07-Apr-2016","EQ","2,480.00","2,484.70","2,457.00","2,481.90","2,466.25","2,470.80","2,470.69","2,770.00","2,115.00","11,95,471","2,95,36,39,685.55","50,556"
"06-Apr-2016","EQ","2,470.00","2,489.00","2,459.35","2,462.75","2,481.00","2,481.90","2,477.67","2,770.00","2,115.00","8,81,575","2,18,42,55,309.75","48,213"
"05-Apr-2016","EQ","2,470.80","2,484.90","2,442.05","2,471.25","2,460.00","2,462.75","2,459.72","2,770.00","2,115.00","7,45,897","1,83,46,99,992.80","39,144"
"04-Apr-2016","EQ","2,456.00","2,488.00","2,447.00","2,453.90","2,476.40","2,471.25","2,462.56","2,770.00","2,115.00","8,76,176","2,15,76,34,013.40","56,839"
"01-Apr-2016","EQ","2,505.00","2,520.85","2,434.10","2,520.30","2,458.00","2,453.90","2,467.96","2,770.00","2,115.00","15,20,700","3,75,30,29,123.65","86,567"
"31-Mar-2016","EQ","2,478.30","2,550.00","2,472.15","2,489.50","2,530.00","2,520.30","2,510.45","2,770.00","2,115.00","21,81,982","5,47,77,52,815.80","76,600"
"30-Mar-2016","EQ","2,470.90","2,505.00","2,460.00","2,469.40","2,490.00","2,489.50","2,490.18","2,770.00","2,115.00","10,68,252","2,66,01,38,879.55","66,443"
"29-Mar-2016","EQ","2,478.00","2,486.95","2,455.00","2,473.40","2,462.40","2,469.40","2,472.49","2,770.00","2,115.00","9,19,398","2,27,32,05,293.65","32,196"
"28-Mar-2016","EQ","2,491.00","2,517.15","2,461.55","2,473.80","2,476.00","2,473.40","2,478.01","2,770.00","2,115.00","16,60,441","4,11,45,82,547.10","82,490"
"23-Mar-2016","EQ","2,487.90","2,487.90","2,457.30","2,473.10","2,479.60","2,473.80","2,473.02","2,770.00","2,115.00","11,39,217","2,81,73,11,940.50","55,908"
"22-Mar-2016","EQ","2,442.00","2,485.00","2,436.50","2,446.25","2,470.65","2,473.10","2,456.21","2,770.00","2,115.00","9,75,992","2,39,72,40,026.25","63,517"
"21-Mar-2016","EQ","2,426.00","2,454.95","2,420.00","2,425.85","2,449.05","2,446.25","2,434.69","2,770.00","2,115.00","11,68,491","2,84,49,18,942.20","68,915"
"18-Mar-2016","EQ","2,360.00","2,430.00","2,360.00","2,352.05","2,421.40","2,425.85","2,408.60","2,770.00","2,115.00","16,02,035","3,85,86,68,680.50","1,02,942"
"17-Mar-2016","EQ","2,334.00","2,361.80","2,332.00","2,327.05","2,349.00","2,352.05","2,347.85","2,770.00","2,115.00","11,10,544","2,60,73,91,322.65","51,558"
"16-Mar-2016","EQ","2,315.00","2,332.00","2,306.90","2,329.90","2,323.55","2,327.05","2,320.16","2,770.00","2,115.00","9,59,123","2,22,53,14,511.30","47,662"
"15-Mar-2016","EQ","2,349.05","2,363.50","2,320.10","2,355.00","2,330.25","2,329.90","2,333.27","2,770.00","2,115.00","8,11,678","1,89,38,64,662.90","34,040"
"14-Mar-2016","EQ","2,362.00","2,398.00","2,340.00","2,365.25","2,346.10","2,355.00","2,361.38","2,770.00","2,115.00","8,18,371","1,93,24,83,561.60","50,401"
"11-Mar-2016","EQ","2,340.00","2,390.85","2,335.00","2,348.30","2,360.00","2,365.25","2,369.33","2,770.00","2,115.00","7,65,264","1,81,31,60,612.10","60,976"
"10-Mar-2016","EQ","2,356.05","2,359.85","2,314.95","2,357.25","2,347.00","2,348.30","2,329.26","2,770.00","2,115.00","8,30,833","1,93,52,28,919.75","47,391"
"09-Mar-2016","EQ","2,341.00","2,369.40","2,295.15","2,354.30","2,360.00","2,357.25","2,326.68","2,770.00","2,115.00","10,08,892","2,34,73,65,913.20","45,459"
"08-Mar-2016","EQ","2,342.10","2,367.00","2,304.20","2,357.55","2,351.00","2,354.30","2,342.85","2,770.00","2,115.00","6,34,076","1,48,55,46,744.90","33,078"
"04-Mar-2016","EQ","2,380.00","2,380.00","2,349.55","2,373.15","2,369.85","2,357.55","2,362.52","2,812.10","2,115.00","7,56,483","1,78,72,09,075.40","32,716"
"03-Mar-2016","EQ","2,336.00","2,391.00","2,301.00","2,318.85","2,369.40","2,373.15","2,356.33","2,812.10","2,115.00","13,24,142","3,12,01,09,870.55","61,441"
"02-Mar-2016","EQ","2,305.00","2,330.00","2,256.25","2,276.65","2,320.10","2,318.85","2,288.84","2,812.10","2,115.00","7,63,743","1,74,80,81,932.10","42,118"
"01-Mar-2016","EQ","2,193.00","2,285.10","2,162.00","2,176.80","2,281.00","2,276.65","2,257.79","2,812.10","2,115.00","9,99,880","2,25,75,16,902.50","50,318"
"29-Feb-2016","EQ","2,237.00","2,237.00","2,115.00","2,210.50","2,172.00","2,176.80","2,184.95","2,812.10","2,115.00","10,95,859","2,39,43,98,681.65","47,672"
"26-Feb-2016","EQ","2,229.70","2,256.90","2,199.60","2,212.85","2,219.90","2,210.50","2,218.03","2,812.10","2,164.00","7,68,768","1,70,51,53,693.50","37,353"
"25-Feb-2016","EQ","2,219.80","2,228.00","2,185.65","2,210.95","2,224.20","2,212.85","2,204.85","2,812.10","2,164.00","9,15,278","2,01,80,48,988.10","45,678"
"24-Feb-2016","EQ","2,262.45","2,262.45","2,201.20","2,264.00","2,216.00","2,210.95","2,230.36","2,812.10","2,164.00","8,29,664","1,85,04,51,615.05","38,290"
"23-Feb-2016","EQ","2,310.25","2,319.90","2,256.75","2,315.90","2,258.10","2,264.00","2,277.26","2,812.10","2,164.00","6,53,426","1,48,80,24,069.40","42,218"
"22-Feb-2016","EQ","2,320.25","2,343.00","2,305.00","2,319.65","2,325.00","2,315.90","2,330.06","2,812.10","2,164.00","6,62,442","1,54,35,32,713.85","49,580"
"19-Feb-2016","EQ","2,307.35","2,327.00","2,305.45","2,315.85","2,314.90","2,319.65","2,317.45","2,812.10","2,164.00","4,39,506","1,01,85,33,549.05","60,217"
"18-Feb-2016","EQ","2,285.00","2,319.75","2,278.00","2,275.55","2,312.10","2,315.85","2,301.08","2,812.10","2,164.00","7,64,570","1,75,93,38,646.95","31,762"
"17-Feb-2016","EQ","2,265.00","2,279.65","2,246.40","2,265.55","2,279.65","2,275.55","2,265.30","2,812.10","2,164.00","7,92,589","1,79,54,54,857.90","36,080"
"16-Feb-2016","EQ","2,266.00","2,282.00","2,243.00","2,269.15","2,262.50","2,265.55","2,260.28","2,812.10","2,164.00","7,94,351","1,79,54,56,148.95","40,886"
"15-Feb-2016","EQ","2,250.00","2,306.85","2,240.00","2,226.60","2,262.00","2,269.15","2,278.07","2,812.10","2,164.00","12,39,856","2,82,44,80,330.05","62,877"
"12-Feb-2016","EQ","2,200.00","2,243.40","2,164.00","2,197.95","2,226.30","2,226.60","2,214.47","2,812.10","2,164.00","10,86,284","2,40,55,40,712.65","85,740"
"11-Feb-2016","EQ","2,280.00","2,289.00","2,171.65","2,268.80","2,179.35","2,197.95","2,231.27","2,812.10","2,171.65","9,81,204","2,18,93,32,214.90","73,416"
"10-Feb-2016","EQ","2,275.00","2,289.90","2,258.10","2,281.40","2,283.00","2,268.80","2,271.48","2,812.10","2,243.00","9,45,366","2,14,73,78,289.90","65,549"
"09-Feb-2016","EQ","2,333.60","2,333.60","2,255.60","2,362.95","2,280.70","2,281.40","2,276.64","2,812.10","2,243.00","12,44,805","2,83,39,77,865.55","74,469"
"08-Feb-2016","EQ","2,400.00","2,412.05","2,347.00","2,421.95","2,354.30","2,362.95","2,385.01","2,812.10","2,243.00","5,31,829","1,26,84,16,646.80","29,355"
"05-Feb-2016","EQ","2,408.10","2,439.95","2,408.10","2,420.05","2,424.00","2,421.95","2,425.99","2,812.10","2,243.00","7,01,498","1,70,18,26,384.10","80,411"
"04-Feb-2016","EQ","2,421.90","2,440.00","2,402.00","2,416.30","2,423.00","2,420.05","2,419.99","2,812.10","2,243.00","6,25,023","1,51,25,52,462.75","42,532"
"03-Feb-2016","EQ","2,387.50","2,429.90","2,360.30","2,398.10","2,424.80","2,416.30","2,402.39","2,812.10","2,243.00","6,54,346","1,57,19,95,829.55","35,587"
"02-Feb-2016","EQ","2,409.00","2,433.00","2,379.70","2,402.70","2,382.00","2,398.10","2,415.55","2,812.10","2,243.00","7,37,794","1,78,21,75,428.50","50,764"
"01-Feb-2016","EQ","2,391.10","2,412.95","2,359.00","2,391.30","2,395.35","2,402.70","2,402.94","2,812.10","2,243.00","7,47,637","1,79,65,23,763.20","65,836"
"29-Jan-2016","EQ","2,358.70","2,400.00","2,335.05","2,331.20","2,386.10","2,391.30","2,372.42","2,812.10","2,243.00","11,17,872","2,65,20,57,899.65","51,641"
"28-Jan-2016","EQ","2,315.50","2,348.90","2,308.05","2,319.75","2,345.00","2,331.20","2,334.21","2,812.10","2,243.00","15,53,330","3,62,57,94,748.85","52,219"
"27-Jan-2016","EQ","2,302.00","2,329.95","2,281.90","2,304.65","2,317.00","2,319.75","2,316.74","2,812.10","2,243.00","8,13,493","1,88,46,48,891.50","37,894"
"25-Jan-2016","EQ","2,301.90","2,339.00","2,291.50","2,295.75","2,301.70","2,304.65","2,317.64","2,812.10","2,243.00","6,98,780","1,61,95,18,169.25","63,300"
"22-Jan-2016","EQ","2,273.00","2,302.05","2,260.00","2,254.50","2,290.00","2,295.75","2,290.27","2,812.10","2,243.00","6,71,589","1,53,81,22,117.00","65,671"
"21-Jan-2016","EQ","2,285.00","2,289.90","2,245.75","2,280.10","2,258.00","2,254.50","2,258.77","2,812.10","2,243.00","13,37,768","3,02,17,15,595.60","48,506"
"20-Jan-2016","EQ","2,273.80","2,285.00","2,243.00","2,279.30","2,280.00","2,280.10","2,268.32","2,812.10","2,243.00","8,07,977","1,83,27,51,651.50","47,824"
