Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
26-Nov-08,EQ,503.25,530,497.15,504,524.5,527.45,512.37,"1,120.00",415.35,"15,33,889","78,59,18,415.35",-
25-Nov-08,EQ,519.1,539.95,500.05,519.9,503,504,516.32,"1,120.00",415.35,"14,43,505","74,53,07,662.20",-
24-Nov-08,EQ,504,531.65,490.25,506.45,517.35,519.9,519.49,"1,120.00",415.35,"20,92,639","1,08,70,99,544.70",-
21-Nov-08,EQ,469.7,517,460,469.25,504,506.45,499,"1,120.00",415.35,"17,11,423","85,40,07,669.35",-
20-Nov-08,EQ,480,480,460,482.65,473,469.25,465.14,"1,120.00",415.35,"12,54,112","58,33,41,209.90",-
19-Nov-08,EQ,490,496,471.7,483.15,481.3,482.65,482.37,"1,120.00",415.35,"20,43,772","98,58,59,543.95",-
18-Nov-08,EQ,520,520,480,519,480.25,483.15,495.32,"1,120.00",415.35,"24,38,788","1,20,79,82,482.55",-
17-Nov-08,EQ,529,537,505.5,530.85,517,519,519.21,"1,120.00",415.35,"20,22,743","1,05,02,25,520.55",-
14-Nov-08,EQ,545,548.5,523.5,534.9,535,530.85,532.24,"1,120.00",415.35,"16,54,366","88,05,27,667.05",-
12-Nov-08,EQ,528.85,554.45,515.05,528.85,530,534.9,538.69,"1,120.00",415.35,"19,35,511","1,04,26,37,439.65",-
11-Nov-08,EQ,542,547.75,520,546.45,522.3,528.85,533.97,"1,120.00",415.35,"16,24,694","86,75,41,224.50",-
10-Nov-08,EQ,549.9,552.5,515.05,525.15,549,546.45,531.82,"1,120.00",415.35,"10,24,754","54,49,89,580.35",-
07-Nov-08,EQ,500,535,485.75,500.2,529.9,525.15,514.81,"1,120.00",415.35,"14,69,430","75,64,76,684.65",-
06-Nov-08,EQ,528.5,528.5,482.1,506.4,499.85,500.2,505.05,"1,120.00",415.35,"19,65,479","99,26,57,035.50",-
05-Nov-08,EQ,515,548.9,500,508.5,504.95,506.4,527.64,"1,120.00",415.35,"23,08,291","1,21,79,54,369.60",-
04-Nov-08,EQ,596.6,596.6,490,547.4,503.5,508.5,513.6,"1,120.00",415.35,"23,55,635","1,20,98,52,386.35",-
03-Nov-08,EQ,559.95,583,527.05,537.5,555.05,547.4,547.26,"1,120.00",415.35,"18,83,005","1,03,04,96,905.15",-
31-Oct-08,EQ,569,595,529.75,540.8,537,537.5,566.7,"1,120.00",415.35,"25,93,995","1,47,00,26,640.20",-
29-Oct-08,EQ,562,575,530.25,540.25,542.7,540.8,551.12,"1,120.00",415.35,"27,38,893","1,50,94,55,270.65",-
28-Oct-08,EQ,511.1,549.9,510,496.75,547,540.25,535.74,"1,120.00",415.35,"1,66,428","8,91,62,248.30",-
27-Oct-08,EQ,481,518,415.35,498.85,501.8,496.75,458.25,"1,120.00",415.35,"22,43,144","1,02,79,21,420.55",-
24-Oct-08,EQ,503.7,536.4,440,547.3,495,498.85,515.83,"1,120.00",440,"21,19,984","1,09,35,43,753.95",-
23-Oct-08,EQ,524.65,588,501.25,546.65,532,547.3,550.81,"1,120.00",445,"26,25,254","1,44,60,25,412.00",-
22-Oct-08,EQ,555,555,511.1,559.1,544.8,546.65,535.75,"1,120.00",445,"15,05,167","80,63,91,372.60",-
21-Oct-08,EQ,538.4,567.9,493.35,491.35,560,559.1,531.22,"1,120.00",445,"29,51,225","1,56,77,36,472.35",-
20-Oct-08,EQ,496.65,505,455.25,453.85,500,491.35,482.28,"1,120.00",445,"31,03,265","1,49,66,28,799.95",-
17-Oct-08,EQ,500,529,445,495,445.8,453.85,489.66,"1,150.00",445,"24,35,885","1,19,27,66,231.80",-
