"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"30-Aug-2007","EQ","1,042.00","1,059.00","1,025.00","1,031.60","1,051.05","1,046.00","1,039.99","1,388.95","949.00","17,50,793","1,82,08,08,719.90","-"
"29-Aug-2007","EQ","1,020.00","1,039.80","1,001.00","1,028.75","1,032.00","1,031.60","1,024.46","1,388.95","949.00","7,99,172","81,87,17,149.45","-"
"28-Aug-2007","EQ","1,036.00","1,039.00","1,011.00","1,026.50","1,026.50","1,028.75","1,025.95","1,388.95","949.00","5,65,876","58,05,58,557.30","-"
"27-Aug-2007","EQ","1,024.95","1,038.80","1,020.05","1,018.40","1,025.00","1,026.50","1,027.20","1,388.95","949.00","6,66,714","68,48,51,187.35","-"
"24-Aug-2007","EQ","1,015.00","1,026.50","999.50","1,007.90","1,016.80","1,018.40","1,012.17","1,388.95","949.00","4,81,743","48,76,07,078.45","-"
"23-Aug-2007","EQ","1,032.00","1,048.00","1,004.00","1,025.90","1,012.55","1,007.90","1,023.99","1,388.95","949.00","7,78,437","79,71,13,092.70","-"
"22-Aug-2007","EQ","1,020.00","1,032.70","996.00","1,015.25","1,024.00","1,025.90","1,017.87","1,388.95","949.00","9,56,655","97,37,46,798.25","-"
"21-Aug-2007","EQ","1,076.50","1,076.50","1,004.50","1,055.55","1,014.00","1,015.25","1,025.53","1,388.95","949.00","10,90,841","1,11,86,89,023.05","-"
"20-Aug-2007","EQ","1,083.50","1,099.40","1,051.10","1,056.15","1,053.10","1,055.55","1,066.21","1,388.95","949.00","10,96,711","1,16,93,26,695.30","-"
"17-Aug-2007","EQ","1,088.00","1,093.00","1,039.20","1,088.00","1,057.00","1,056.15","1,063.04","1,388.95","949.00","17,25,276","1,83,40,35,106.10","-"
"16-Aug-2007","EQ","1,100.00","1,119.60","1,085.00","1,130.25","1,086.60","1,088.00","1,098.59","1,388.95","949.00","16,65,780","1,83,00,05,200.30","-"
"14-Aug-2007","EQ","1,135.00","1,140.00","1,120.00","1,134.50","1,132.15","1,130.25","1,129.16","1,388.95","949.00","3,05,699","34,51,83,916.85","-"
"13-Aug-2007","EQ","1,150.00","1,150.00","1,125.15","1,144.50","1,135.25","1,134.50","1,138.47","1,388.95","949.00","3,01,381","34,31,13,200.25","-"
"10-Aug-2007","EQ","1,115.00","1,153.50","1,080.40","1,145.70","1,143.00","1,144.50","1,120.31","1,388.95","931.00","15,72,640","1,76,18,37,774.60","-"
"09-Aug-2007","EQ","1,160.00","1,188.85","1,135.20","1,152.60","1,140.00","1,145.70","1,165.50","1,388.95","931.00","12,68,609","1,47,85,62,894.35","-"
"08-Aug-2007","EQ","1,150.00","1,169.00","1,118.00","1,109.30","1,156.50","1,152.60","1,156.40","1,388.95","931.00","10,13,791","1,17,23,49,480.60","-"
"07-Aug-2007","EQ","1,113.10","1,117.80","1,094.10","1,099.45","1,107.00","1,109.30","1,105.54","1,388.95","931.00","7,46,303","82,50,69,636.55","-"
"06-Aug-2007","EQ","1,090.00","1,118.00","1,074.00","1,096.90","1,105.00","1,099.45","1,093.77","1,388.95","931.00","6,84,387","74,85,64,136.75","-"
"03-Aug-2007","EQ","1,114.00","1,114.00","1,083.10","1,095.15","1,096.00","1,096.90","1,096.69","1,388.95","863.00","4,98,439","54,66,34,894.75","-"
"02-Aug-2007","EQ","1,120.00","1,124.50","1,090.00","1,115.15","1,103.00","1,095.15","1,104.91","1,388.95","863.00","4,78,002","52,81,51,294.70","-"
"01-Aug-2007","EQ","1,140.00","1,145.00","1,110.30","1,156.30","1,114.00","1,115.15","1,117.60","1,388.95","863.00","11,00,859","1,23,03,17,188.25","-"
