"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"26-Aug-2005","EQ","1,328.45","1,370.00","1,325.00","1,323.65","1,368.00","1,364.75","1,351.46","1,479.00","958.55","10,24,833","1,38,50,17,487.45","-"
"25-Aug-2005","EQ","1,305.00","1,330.00","1,300.00","1,295.70","1,321.95","1,323.65","1,313.94","1,479.00","958.55","7,92,653","1,04,14,99,408.30","-"
"24-Aug-2005","EQ","1,316.05","1,318.00","1,284.00","1,316.05","1,300.25","1,295.70","1,296.95","1,479.00","958.55","5,04,595","65,44,32,393.55","-"
"23-Aug-2005","EQ","1,327.00","1,330.65","1,313.00","1,317.85","1,315.00","1,316.05","1,318.01","1,479.00","958.55","5,85,802","77,20,91,568.00","-"
"22-Aug-2005","EQ","1,325.00","1,348.40","1,245.00","1,325.35","1,315.90","1,317.85","1,331.22","1,479.00","958.55","5,61,502","74,74,80,789.70","-"
"19-Aug-2005","EQ","1,315.00","1,332.00","1,311.10","1,313.70","1,326.00","1,325.35","1,323.95","1,479.00","958.55","6,20,784","82,18,84,210.85","-"
"18-Aug-2005","EQ","1,307.00","1,325.00","1,305.30","1,299.15","1,309.80","1,313.70","1,315.75","1,479.00","958.55","9,76,707","1,28,51,03,888.75","-"
"17-Aug-2005","EQ","1,280.00","1,302.00","1,261.30","1,269.05","1,299.00","1,299.15","1,285.52","1,479.00","958.55","7,04,686","90,58,87,120.55","-"
"16-Aug-2005","EQ","1,290.00","1,290.00","1,265.00","1,282.85","1,265.00","1,269.05","1,270.71","1,479.00","958.55","4,56,676","58,03,02,681.60","-"
"12-Aug-2005","EQ","1,328.40","1,328.40","1,275.60","1,312.85","1,278.00","1,282.85","1,298.35","1,479.00","958.55","4,77,729","62,02,59,660.10","-"
"11-Aug-2005","EQ","1,316.65","1,329.00","1,306.60","1,313.05","1,312.10","1,312.85","1,319.05","1,479.00","958.55","4,55,664","60,10,45,216.05","-"
"10-Aug-2005","EQ","1,285.65","1,316.65","1,285.65","1,284.40","1,315.00","1,313.05","1,303.55","1,479.00","958.55","8,69,760","1,13,37,78,477.80","-"
"09-Aug-2005","EQ","1,275.00","1,287.00","1,264.00","1,283.05","1,284.80","1,284.40","1,280.09","1,479.00","958.55","5,92,969","75,90,55,007.30","-"
