"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"31-Aug-2012","EQ","1,357.00","1,359.00","1,334.65","1,367.15","1,341.10","1,343.75","1,345.32","1,388.80","964.10","8,86,924","1,19,31,92,787.20","27,538"
"30-Aug-2012","EQ","1,339.90","1,388.80","1,323.40","1,343.30","1,356.00","1,367.15","1,356.66","1,388.80","964.10","16,66,716","2,26,11,63,770.80","38,347"
"29-Aug-2012","EQ","1,350.00","1,358.00","1,335.00","1,350.90","1,344.90","1,343.30","1,344.66","1,358.00","964.10","10,69,645","1,43,83,13,057.70","34,353"
"28-Aug-2012","EQ","1,326.95","1,354.65","1,315.00","1,320.45","1,350.50","1,350.90","1,342.11","1,354.65","964.10","11,33,102","1,52,07,45,503.25","35,759"
"27-Aug-2012","EQ","1,316.20","1,330.90","1,315.00","1,322.85","1,322.70","1,320.45","1,320.66","1,330.90","964.10","4,83,600","63,86,73,264.05","22,283"
"24-Aug-2012","EQ","1,320.00","1,328.40","1,313.00","1,323.45","1,320.30","1,322.85","1,321.92","1,328.40","902.00","7,89,469","1,04,36,11,106.65","31,087"
"23-Aug-2012","EQ","1,291.75","1,326.00","1,291.75","1,291.65","1,324.80","1,323.45","1,316.03","1,326.00","902.00","11,68,657","1,53,79,93,121.05","47,425"
"22-Aug-2012","EQ","1,295.90","1,309.00","1,288.10","1,298.65","1,295.15","1,291.65","1,298.82","1,309.00","902.00","5,67,048","73,64,91,501.65","27,742"
"21-Aug-2012","EQ","1,279.90","1,305.00","1,277.10","1,278.60","1,301.20","1,298.65","1,295.64","1,305.00","902.00","10,25,788","1,32,90,54,963.70","35,628"
"17-Aug-2012","EQ","1,265.05","1,284.50","1,264.00","1,263.55","1,277.50","1,278.60","1,277.60","1,295.25","902.00","6,43,788","82,25,04,433.45","25,857"
"16-Aug-2012","EQ","1,270.15","1,271.55","1,252.10","1,268.40","1,267.55","1,263.55","1,261.88","1,295.25","902.00","8,94,146","1,12,83,05,631.45","44,733"
"14-Aug-2012","EQ","1,260.00","1,273.25","1,259.25","1,266.30","1,269.00","1,268.40","1,266.96","1,295.25","902.00","5,68,465","72,02,24,021.75","32,509"
"13-Aug-2012","EQ","1,279.10","1,279.10","1,257.25","1,280.05","1,266.15","1,266.30","1,266.41","1,295.25","902.00","7,14,019","90,42,41,607.05","34,080"
"10-Aug-2012","EQ","1,256.00","1,285.00","1,255.75","1,258.15","1,284.95","1,280.05","1,273.50","1,295.25","902.00","15,41,178","1,96,26,83,720.45","39,840"
